dining_hall_name,meal_type,id,category_name,category_id,name,mrn,mrn_full,desc,webtrition_id,sort_order,portion,qty,ingredients,custom_allergens,calories
sargent,Lunch,670aba3a2b7b7acd38b6252a,Planet Eats (Hot),66e97bac351d53068546737b,Vegan Bok Choy Kimchi,106082,106082.2,,,7,1/4 cup,,"Bok Choy, Water, Onions, Apples, Korean Chili Pepper (hot pepper, salt), Salt, Ginger Root, Garlic, Mushrooms, Vegetable Base",,30
sargent,Lunch,670aba3a2b7b7acd38b62533,Planet Eats (Hot),66e97bac351d53068546737b,Roasted Rutabagas,5632,5632.0,Oven roasted,,8,1/2 cup,,"Rutabagas, Water, Canola Oil, Garlic in Oil, Salt, White Pepper, Sage",,50
sargent,Lunch,670aba3a2b7b7acd38b623ff,Planet Eats (Cold),66e97bac351d53068546737c,Corn,13404,13404.22,,,1,1/4 cup,,Corn,,35
sargent,Lunch,670aba3a2b7b7acd38b62490,Planet Eats (Cold),66e97bac351d53068546737c,Blanched Cauliflower,103873,103873.1,Steamed Cauliflower ,,2,1/2 cup,,"Cauliflower, Salt",,25
sargent,Lunch,670aba3a2b7b7acd38b623c0,Planet Eats (Cold),66e97bac351d53068546737c,Edamame,62337,62337.0,,,3,1/4 cup,,Edamame,,35
sargent,Lunch,670aba3a2b7b7acd38b623c9,Planet Eats (Cold),66e97bac351d53068546737c,Sliced Mushrooms,62338,62338.0,,,4,1/4 cup,,Mushrooms,,0
sargent,Lunch,670aba3a2b7b7acd38b623ce,Planet Eats (Cold),66e97bac351d53068546737c,Crumbled Feta Cheese,62345,62345.0,,,5,1 tbsp,,Feta Cheese,,25
sargent,Lunch,670aba3a2b7b7acd38b623d4,Planet Eats (Cold),66e97bac351d53068546737c,Shredded Cheddar Cheese,3664,3664.7,,,6,1 tbsp,,Cheddar Cheese,,30
sargent,Lunch,670aba3a2b7b7acd38b623d9,Planet Eats (Cold),66e97bac351d53068546737c,Chick Peas,64056,64056.0,,,7,1/4 cup,,"Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA)",,70
sargent,Lunch,670aba3a2b7b7acd38b623e0,Planet Eats (Cold),66e97bac351d53068546737c,Chopped Red Bell Pepper ,57859,57859.0,,,8,1/4 cup,,Red Bell Peppers,,5
sargent,Lunch,670aba3a2b7b7acd38b623e5,Planet Eats (Cold),66e97bac351d53068546737c,Grape Tomatoes,66240,66240.0,,,9,1/4 cup,,Tomatoes,,5
sargent,Lunch,670aba3a2b7b7acd38b623fc,Planet Eats (Cold),66e97bac351d53068546737c,Sliced Cucumber,68562,68562.0,,,10,1/4 cup,,Cucumber,,0
sargent,Lunch,670aba3a2b7b7acd38b623f4,Planet Eats (Cold),66e97bac351d53068546737c,Diced Apples,63583,63583.0,,,11,1/4 cup,,Apples,,15
sargent,Lunch,670aba3a2b7b7acd38b623ec,Planet Eats (Cold),66e97bac351d53068546737c,Shredded Carrots,57858,57858.7,,,12,1/4 cup,,Carrots,,10
sargent,Lunch,670aba3a2b7b7acd38b623ef,Planet Eats (Cold),66e97bac351d53068546737c,Black Beans,64056,64056.1,,,13,1/4 cup,,"Black beans (Black beans, water, salt, calcium chloride)",,40
sargent,Lunch,670aba3a2b7b7acd38b624b3,Planet Eats (Cold),66e97bac351d53068546737c,Kimchi,106082,106082.0,,,14,1/4 cup,,"Cabbage, Water, Fish Sauce, Red Bell Peppers, Red Pepper, Onions, Garlic, Sugar, Green Onions, Ginger",,20
sargent,Lunch,670aba3a2b7b7acd38b6249a,Planet Eats Toppings,66e97bac351d53068546737d,Mixed Field Greens,5447,5447.0,,,1,1 cup,,"Spring Lettuce Salad Mix, Chopped Lettuce",,10
sargent,Lunch,670aba3a2b7b7acd38b62414,Planet Eats Toppings,66e97bac351d53068546737d,Shredded Red Cabbage,71070,71070.2,,,2,1/4 cup,,Cabbage,,5
sargent,Lunch,670aba3a2b7b7acd38b62419,Planet Eats Toppings,66e97bac351d53068546737d,Chopped Kale,63609,63609.0,,,2,1 cup,,Kale,,25
sargent,Lunch,670aba3a2b7b7acd38b62420,Planet Eats Toppings,66e97bac351d53068546737d,Shredded Chinese Cabbage,63079,63079.0,,,2,1 cup,,Cabbage,,10
sargent,Lunch,670aba3a2b7b7acd38b62444,Planet Eats Toppings,66e97bac351d53068546737d,Baby Spinach,47960,47960.1,,,3,1/4 cup,,Spinach,,0
sargent,Lunch,670aba3a2b7b7acd38b6250a,Planet Eats Toppings,66e97bac351d53068546737d,Tzatziki Sauce,24643,24643.4,"Rich yogurt, mint and cucumber sauce",,4,2 tbsp,,"Low Fat Yogurt, Cucumber, Lemon Juice, Onions, Mint, Garlic, Salt",,15
sargent,Lunch,670aba3a2b7b7acd38b6243f,Planet Eats Toppings,66e97bac351d53068546737d,Everything Spiced Tofu,142077,142077.1,Pan seared tofu with everything spice,,5,4 ounce,,"Tofu, Canola Oil, Cornstarch, Everything Bagel Seasoning, Salt",,210
sargent,Lunch,670aba3a2b7b7acd38b6248a,Planet Eats Toppings,66e97bac351d53068546737d,Lentils for Salads,36943,36943.0,,,6,1/2 cup,,"Water, Yellow Lentils, Vegetable Base",,120
sargent,Lunch,670aba3a2b7b7acd38b624d4,Planet Eats Toppings,66e97bac351d53068546737d,Lemon Sumac Onion,112113,112113.1,A tangy al dente onion topping.,,7,2 ounce,,"Onions, Lemon Juice, Olive Oil, Parsley, Lemon, Salt, Sumac",,30
sargent,Lunch,670aba3a2b7b7acd38b62457,Planet Eats Toppings,66e97bac351d53068546737d,Eggplant Meze,157893,157893.0,,,8,1/2 cup,,"Eggplant, Tomatoes, Green Bell Peppers, Onions, Olive Oil, Ground Tomatoes^, Water, Parsley, Cider Vinegar (apple juice, water), Garlic, Granulated Sugar, Fresh Ground Black Pepper, Paprika (Paprika and Silicon Dioxide), Cumin, Salt, Red Pepper, Thyme",,90
sargent,Lunch,670aba3a2b7b7acd38b6245d,Planet Eats Toppings,66e97bac351d53068546737d,Marinated Cherry Tomato Salad,84621,84621.0,,,9,1/2 cup,,"Tomatoes, Lemon Juice, Olive Oil, Chives, Granulated Sugar, Salt, Fresh Ground Black Pepper",,40
sargent,Lunch,670aba3a2b7b7acd38b62484,Planet Eats Toppings,66e97bac351d53068546737d,Spicy Marinated Olives,166143,166143.0,"Black and Green Olives Marinated in Aleppo Pepper, Garlic, Lemon and Fresh Herbs",,10,2 ounce,,"Olive Oil, Black Olives, Green Olives, Lemon, Garlic, Thyme, Pepper",,800
sargent,Lunch,670aba3a2b7b7acd38b62480,Planet Eats Toppings,66e97bac351d53068546737d,Marinated Artichokes,68466,68466.3,Quatered Artichokes tossed with Olive Oil and Fresh Basil,,12,1/4 cup,,"Artichoke hearts (Artichoke Hearts, Water, Salt and Citric Acid), Olive Oil, Fresh Ground Black Pepper, Salt, Basil, Red Pepper",,50
sargent,Lunch,670aba3a2b7b7acd38b62434,Planet Eats Toppings,66e97bac351d53068546737d,Green Goddess Dressing,105861,105861.1,,,13,1 floz,,"Plain Yogurt, Mayonnaise, Fat Free Milk, Lemon Juice, Parsley, Green Onions, Salt, Hot Sauce (vinegar, red pepper, salt), Garlic, Tarragon, Fresh Ground Black Pepper",,90
sargent,Lunch,670aba3a2b7b7acd38b624ea,Planet Eats Toppings,66e97bac351d53068546737d,Harissa Ranch Dressing,104930,104930.6,,,14,2 tbsp,,"Mayonnaise, Low Fat Buttermilk, Vanilla Yogurt, Cilantro, Dill, Ranch Dressing Mix, Chili Peppers, Canola Oil, Pineapple Juice, Chili Peppers, Garlic, Caraway Seed, Cumin, Salt, Coriander",,120
sargent,Lunch,670aba3a2b7b7acd38b62439,Planet Eats Toppings,66e97bac351d53068546737d,Miso Dressing,134326,134326.0,Miso Dressing with Fresh Ginger and Lime,,15,1 floz,,"Low Fat Yogurt, Seasoned Rice Vinegar, Canola Oil, Sesame Oil, Miso Paste, Garlic, Lime, Ginger, Cayenne Pepper",,100
sargent,Lunch,670aba3a2b7b7acd38b6244b,Planet Eats Toppings,66e97bac351d53068546737d,Fat Free Italian Dressing,62355,62355.0,,,16,1 floz,,Italian Dressing,,15
sargent,Lunch,670aba3a2b7b7acd38b624d9,Planet Eats Toppings,66e97bac351d53068546737d,Balsamic Vinaigrette Dressing,16776,16776.0,,,17,1 floz,,Balsamic Vinaigrette,,60
sargent,Lunch,670aba3a2b7b7acd38b624de,Planet Eats Toppings,66e97bac351d53068546737d,Caesar Dressing,44327,44327.0,,,18,1 floz,,Caesar Dressing,,150
sargent,Lunch,670aba3a2b7b7acd38b624e4,Planet Eats Toppings,66e97bac351d53068546737d,Ranch Dressing,104930,104930.0,,,19,2 tbsp,,"Low Fat Buttermilk, Mayonnaise, Ranch Dressing Mix",,110
sargent,Lunch,670aba3a2b7b7acd38b62450,Planet Eats Toppings,66e97bac351d53068546737d,Crispy Spiced Pita,9385,9385.8,Crispy Pita Seasoned with Cumin and Thyme,,20,1/4 cup,,"White Pita, Sesame Seeds, Cumin, Lemon, Thyme, Salt",,80
sargent,Lunch,670aba3a2b7b7acd38b62504,Planet Eats Toppings,66e97bac351d53068546737d,Roasted Moroccan Chickpeas,54899,54899.11,Chickpeas Tossed Lightly with Oil and Seasonings and Baked Until Crispy,,21,4 tbsp,,"Chickpeas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium Edta), Canola Oil, Salt, Cumin, Paprika (Paprika and Silicon Dioxide), Brown Sugar (sugar, cane syrups), Coriander, Cinnamon, Black Pepper, Ground Allspice, Cayenne Pepper",,60
sargent,Lunch,670aba3a2b7b7acd38b624fd,Planet Eats Toppings,66e97bac351d53068546737d,Roasted Sunflower Seeds,62349,62349.3,,,22,1 tbsp,,Sunflower Seeds,,45
sargent,Lunch,670aba3a2b7b7acd38b6242f,Planet Eats Toppings,66e97bac351d53068546737d,Spiced Pumpkin Seeds,18918,18918.10,"Toasted Pumpkin Seeds tossed in Cayenne, Garlic and Paprika",,23,1 tbsp,,"Pumpkin Seeds, Canola Oil, Garlic, Salt, Paprika (Paprika and Silicon Dioxide), Oil, Cayenne Pepper",,90
sargent,Lunch,670aba3a2b7b7acd38b62429,Planet Eats Toppings,66e97bac351d53068546737d,Chopped Dried Nori,13404,13404.9,,,24,1/4 cup,,Dried Nori Seaweed,,10
sargent,Lunch,670aba3a2b7b7acd38b624bf,Planet Eats Toppings,66e97bac351d53068546737d,Kimchi,106082,106082.0,,,26,1/4 cup,,"Cabbage, Water, Fish Sauce, Red Bell Peppers, Red Pepper, Onions, Garlic, Sugar, Green Onions, Ginger",,20
sargent,Lunch,670aba3a2b7b7acd38b6247a,500 Degrees,66e97bac351d530685467377,Cheese Pizza,103574,103574.1,Traditional pizza with just pizza sauce and mozzarella cheese,,1,1 slice,,"Pizza Dough, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Canola Oil, Salt, Basil, Garlic, Black Pepper",,190
sargent,Lunch,670aba3a2b7b7acd38b62474,500 Degrees,66e97bac351d530685467377,Pepperoni Pizza,103896,103896.0,,,2,1 slice,,"Pizza Dough, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Pepperoni-, Canola Oil, Salt, Basil, Garlic, Black Pepper",,210
sargent,Lunch,670aba3a2b7b7acd38b62461,500 Degrees,66e97bac351d530685467377,Sausage Cheese Pizza,103574,103574.3,Traditional Sausage & Cheese Pizza,,3,1 slice,,"High Gluten Flour, Water, Italian Sausage, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Canola Oil, Salt, Sugar, Salt, Active Yeast, Basil, Garlic, Black Pepper",,210
sargent,Lunch,670aba3a2b7b7acd38b624f9,500 Degrees,66e97bac351d530685467377,Crushed Red Pepper,63317,63317.0,,,4,1 tsp,,Red Pepper,,5
sargent,Lunch,670aba3a2b7b7acd38b624ef,500 Degrees,66e97bac351d530685467377,Dried Oregano,76771,76771.0,,,5,1 tsp,,Oregano,,0
sargent,Lunch,670aba3a2b7b7acd38b624f5,500 Degrees,66e97bac351d530685467377,Grated Parmesan Cheese,62346,62346.0,,,6,1 tsp,,Parmesan Cheese,,10
sargent,Lunch,670aba3a2b7b7acd38b624ca,Soup,66e97bac351d530685467378,"Crackers, Saltine, 2 CT, Zesta",1909,1909.0,,,5,1 each,,"Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), soybean oil (with TBHQ for freshness), salt, corn syrup. Contains 2% or less of baking soda, yeast, soy lecithin.
Contains: Wheat, Soy. ",,25
sargent,Lunch,670aba3a2b7b7acd38b6253a,Soup,66e97bac351d530685467378,Garden Vegetable Soup,4467,4467.0,"a melange of fresh carrots, onions, celery, corn, green peppers, zucchini, tomatoes and broccoli florets in a vegetarian broth with fresh herbs",,6,8 floz,,Garden Vegetable Soup,,60
sargent,Lunch,670aba3a2b7b7acd38b6237d,Made to Order Deli,66e97bac351d530685467371,Thinly Sliced Smoked Ham,14910,14910.0,,,1,4 ounce,,Ham,,140
sargent,Lunch,670aba3a2b7b7acd38b62373,Made to Order Deli,66e97bac351d530685467371,Sliced Genoa Salami,48144,48144.27,,,2,4 ounce,,Genoa Salami,,470
sargent,Lunch,670aba3a2b7b7acd38b62363,Made to Order Deli,66e97bac351d530685467371,Thinly Sliced Deli Turkey Breast,48144,48144.1,,,3,4 ounce,,Turkey,,120
sargent,Lunch,670aba3a2b7b7acd38b6238a,Made to Order Deli,66e97bac351d530685467371,American Cheese Slice,1748,1748.0,,,4,1 slice,,American Cheese,,50
sargent,Lunch,670aba3a2b7b7acd38b6238f,Made to Order Deli,66e97bac351d530685467371,Sliced Pepper Jack Cheese,43037,43037.2,,,5,1 ounce,,Pepper Jack Cheese,,110
sargent,Lunch,670aba3a2b7b7acd38b6234f,Made to Order Deli,66e97bac351d530685467371,Cheddar Cheese Slice,43037,43037.1,,,6,1 slice,,Cheddar Cheese,,60
sargent,Lunch,670aba3a2b7b7acd38b6235a,Made to Order Deli,66e97bac351d530685467371,Provolone Cheese,14917,14917.0,,,7,1 slice,,Provolone Cheese,,70
sargent,Lunch,670aba3a2b7b7acd38b62307,Made to Order Deli,66e97bac351d530685467371,Chicken Salad,6179,6179.0,"Moist chicken salad, in a light dressing",,8,1/2 cup,,"Chicken, Celery, Mayonnaise, Onions, Dijon Mustard, Salt, White Pepper, Parsley",,170
sargent,Lunch,670aba3a2b7b7acd38b62371,Made to Order Deli,66e97bac351d530685467371,House Fried Potato Chips ,103601,103601.0,House Made Potato Chips Fried to Perfection,,9,1-1/2 ounce,,"Potato Chips, Salt, Black Pepper",,140
sargent,Lunch,670aba3a2b7b7acd38b622e4,Made to Order Deli,66e97bac351d530685467371,Yellow Mustard,47957,47957.10,,,11,1 tbsp,,Yellow Mustard,,10
sargent,Lunch,670aba3a2b7b7acd38b622df,Made to Order Deli,66e97bac351d530685467371,Sriracha Mayo,105428,105428.0,Creamy & Spicy Sriracha Mayonaise,,12,1 tbsp,,"Mayonnaise, Hot Chili Sauce",,80
sargent,Lunch,670aba3a2b7b7acd38b62399,Made to Order Deli,66e97bac351d530685467371,Pesto Mayonnaise,23112,23112.0,Pesto Mayonnaise,,13,1 tbsp,,"Mayonnaise, Basil Pesto, Salt, Black Pepper",,90
sargent,Lunch,670aba3a2b7b7acd38b622f0,Made to Order Deli,66e97bac351d530685467371,Harissa Aioli,84841,84841.0,,,14,1 tbsp,,"Canola Oil, Liquid Egg Yolk, Lemon Juice, Harissa Paste, Garlic, Dijon Mustard, Salt",,90
sargent,Lunch,670aba3a2b7b7acd38b62381,Made to Order Deli,66e97bac351d530685467371,Lettuce Leaf,14957,14957.0,,,15,1 each,,Lettuce Leaf,,0
sargent,Lunch,670aba3a2b7b7acd38b62378,Made to Order Deli,66e97bac351d530685467371,Sliced Cucumber,68562,68562.0,,,17,1 ounce,,Cucumber,,0
sargent,Lunch,670aba3a2b7b7acd38b6235d,Made to Order Deli,66e97bac351d530685467371,Sliced Green Bell Pepper,62342,62342.0,,,18,1 ounce,,Green Bell Peppers,,5
sargent,Lunch,670aba3a2b7b7acd38b6236a,Made to Order Deli,66e97bac351d530685467371,Sliced Red Onion,14918,14918.0,,,19,1 slice,,Onions,,5
sargent,Lunch,670aba3a2b7b7acd38b622ee,Made to Order Deli,66e97bac351d530685467371,Giardiniera,47957,47957.26,,,20,1 tbsp,,Giardiniera,,5
sargent,Lunch,670aba3a2b7b7acd38b62355,Made to Order Deli,66e97bac351d530685467371,Sliced Dill Pickles,46017,46017.14,Sliced Dill Pickles,,21,1 ounce,,Pickles,,0
sargent,Lunch,670aba3a2b7b7acd38b622c8,Made to Order Deli,66e97bac351d530685467371,White Bread,62272,62272.0,,,22,1 slice,,White Bread,,100
sargent,Lunch,670aba3a2b7b7acd38b622db,Made to Order Deli,66e97bac351d530685467371,Whole Wheat Bread,48199,48199.2,,,23,1 slice,,Whole Wheat Bread,,80
sargent,Lunch,670aba3a2b7b7acd38b622d0,Made to Order Deli,66e97bac351d530685467371,White Hoagie Roll,50748,50748.1,White Hoagie Roll,,24,1 each,,Hoagie Roll,,240
sargent,Lunch,670aba3a2b7b7acd38b622d7,Made to Order Deli,66e97bac351d530685467371,"12"" Spinach Herb Tortilla",63510,63510.0,,,25,1 each,,Spinach Herb Tortilla,,290
sargent,Lunch,670aba3a2b7b7acd38b622a6,Fruit & Yogurt,66e97bac351d530685467375,2% Greek Plain Yogurt,65282,65282.1,,,1,1/2 cup,,Plain Yogurt,,90
sargent,Lunch,670aba3a2b7b7acd38b622a3,Fruit & Yogurt,66e97bac351d530685467375,Low Fat Vanilla Yogurt,4592,4592.2,,,2,1/2 cup,,Low Fat Vanilla Yogurt,,110
sargent,Lunch,670aba3a2b7b7acd38b622bc,Fruit & Yogurt,66e97bac351d530685467375,Oats 'n Honey Granola,63400,63400.1,,,3,3 tbsp,,Granola,,60
sargent,Lunch,670aba3a2b7b7acd38b6232a,Fruit & Yogurt,66e97bac351d530685467375,Sliced Strawberries,4403,4403.0,,,4,3/4 cup,,Strawberries,,35
sargent,Lunch,670aba3a2b7b7acd38b622af,Fruit & Yogurt,66e97bac351d530685467375,Cubed Pineapple,31969,31969.0,,,5,1/4 cup,,Pineapple,,20
sargent,Lunch,670aba3a2b7b7acd38b622ff,Fruit & Yogurt,66e97bac351d530685467375,Cubed Cantaloupe,1175,1175.0,,,6,1/4 cup,,Cantaloupe,,15
sargent,Lunch,670aba3a2b7b7acd38b622b6,Fruit & Yogurt,66e97bac351d530685467375,Orange,64062,64062.0,,,11,1 each,,Orange,,60
sargent,Lunch,670aba3a2b7b7acd38b62343,Fruit & Yogurt,66e97bac351d530685467375,Granny Smith Apple,34124,34124.8,,,12,1 each,,Apples,,100
sargent,Lunch,670aba3a2b7b7acd38b622b0,Fruit & Yogurt,66e97bac351d530685467375,Banana,40362,40362.0,,,13,1 each,,Banana,,110
sargent,Lunch,670aba3a2b7b7acd38b6240c,Rice Cooker,66e97bac351d53068546737a,wild rice,70328,70328.3,cooked wild rice,,2,1/2 cup,,"Waters, Wild Rice",,80
sargent,Lunch,670aba3a2b7b7acd38b62495,Rice Cooker,66e97bac351d53068546737a,Steamed Rice,28232,28232.6,Long grain rice simply steamed,,2,3/4 cup,,"Water, Long Grain White Rice",,150
sargent,Dinner,670aba3a2b7b7acd38b62152,Comfort,66e97bac351d530685467365,Carolina Pulled Pork Sliders,67839,67839.4,"BBQ pulled pork, cole slaw, and pickle on a sweet hawaiian slider roll",,1,2 sandwich,,"Barbeque Pork, Hawaiian Roll, Barbecue Sauce, Cabbage, Pickles, Light Mayonnaise, Apple Juice, Carrots, Cider Vinegar (apple juice, water), Onions, Sugar, Salt, Celery Seed, Black Pepper",,450
sargent,Dinner,670aba3a2b7b7acd38b620f1,Comfort,66e97bac351d530685467365,BBQ Baked Butter Beans,18314,18314.6,Creamy butter beans in a brown sugar mustard barbecue sauce,,2,4 ounce,,"Canned Butter Beans, Barbecue Sauce, Onions, Brown Sugar (sugar, cane syrups), Mustard",,150
sargent,Dinner,670aba3a2b7b7acd38b620c7,Comfort,66e97bac351d530685467365,Cheesy Potatoes,134729,134729.0,Cheesy Potatoes,,3,4 ounce,,"Potatoes, Cheddar Cheese, Sour Cream, Water, Onions, Whole Milk, Unsalted Butter, All Purpose Flour, Salt, Chicken Base, Garlic, Black Pepper",,230
sargent,Dinner,670aba3a2b7b7acd38b620f8,Comfort,66e97bac351d530685467365,Turmeric Roasted Root Vegetables,123296,123296.0,Sweet caramelized vegetables balanced with tomatoes and kale,,5,1/2 cup,,"Diced tomatoes (tomatoes, tomato juice, calcium chloride, citric acid), Parsnips, Turnip, Carrots, Red Beets, Kale, Canola Oil, Garlic, Ginger, Salt, Turmeric, Black Pepper",,90
sargent,Dinner,670aba3a2b7b7acd38b6216a,Comfort,66e97bac351d530685467365,Steamed Broccoli,103333,103333.0,Freshly steamed seasoned broccoli,,6,1/2 cup,,"Broccoli, Salt, Black Pepper",,30
sargent,Dinner,670aba3a2b7b7acd38b62107,Rooted,66e97bac351d530685467363,Plant-based Arroz con Chorizo,147282,147282.0,Plant-based Arroz con Chorizo,,1,6 ounce,,"Water, Black beans (Black beans, water, salt, calcium chloride), Meatless Chorizo, Diced tomatoes (tomatoes, tomato jucie, less than 2% of: salt, calcium chloride, citric acid), Long Grain White Rice, Onions, Red Bell Peppers, Green Bell Peppers, Yellow Bell Peppers, Vegetable Stock, Jalapeno, Salt, Chili Powder (Chili Pepper, Salt, Cumin, Oregano, Silicon Dioxide, Garlic), Cumin, Black Pepper",,160
sargent,Dinner,670aba3a2b7b7acd38b62128,Rooted,66e97bac351d530685467363,Grilled Zucchini Slices,68471,68471.2,Grilled Fresh Zucchini with Olive Oil,,3,1/4 cup,,"Zucchini, Salt, Fresh Ground Black Pepper, Canola Oil",,10
sargent,Dinner,670aba3a2b7b7acd38b62124,Rooted,66e97bac351d530685467363,Homemade Baked Corn Tortilla Chips,10593,10593.0,Healthy version of the classic tortilla chip,,4,3 ounce,,"Corn Tortilla (Corn, Water, Preservatives, Xanthan Gum, Lime), Canola Oil, Salt",,250
sargent,Dinner,670aba3a2b7b7acd38b62157,Rooted,66e97bac351d530685467363,Root Vegetable Chips,96807,96807.1,"Parsnips, carrots, sweet potatoes and beets fried to perfection",,5,1-1/2 oz portion,,"Sweet Potatoes, Red Beets, Parsnips, Carrots, Salt, Black Pepper",,250
sargent,Dinner,670aba3a2b7b7acd38b6217a,Rooted,66e97bac351d530685467363,Fresh Guacamole,15954,15954.16,A great guacamole recipe,,5,1/3 cup,,"Avocado, Tomatoes, Lime, Onions, Jalapeno, Cilantro, Salt, Black Pepper",,90
sargent,Dinner,670aba3a2b7b7acd38b62174,Pure Eats,66e97bac351d530685467364,Grilled Chicken Thigh,52581,52581.5,Grilled chicken seasoned with salt and pepper,,1,3 ounce,,"Chicken, Canola Oil, Salt, Black Pepper",,170
sargent,Dinner,670aba3a2b7b7acd38b6211b,Pure Eats,66e97bac351d530685467364,Avoiding Gluten Barilla Penne,50923,50923.10,Simply cooked penne,,2,1 cup,,"Water, Gluten Free Penne Pasta",,130
sargent,Dinner,670aba3a2b7b7acd38b62103,Pure Eats,66e97bac351d530685467364,Pomodoro Sauce,127910,127910.1,Rich Tomato Sauce with Fresh Basil,,3,1/2 cup,,"Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Onions, Olive Oil, Garlic, Basil, Salt, Black Pepper",,100
sargent,Dinner,670aba3a2b7b7acd38b62170,Pure Eats,66e97bac351d530685467364,Sauteed Kale,102648,102648.0,Sauteed Kale,,4,1/2 cup,,"Kale, Canola Oil, Garlic, Salt, Black Pepper",,90
sargent,Dinner,670aba3a2b7b7acd38b620fe,Pure Eats,66e97bac351d530685467364,Quinoa and ChickpeaTabouleh,10514,10514.9,"quinoa, chickpea, cucumbers, tomatoes, parsley, mint and scallions",,5,1/2 cup,,"Water, Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Tomatoes, Red Quinoa, Cucumber, Parsley, Canola Oil, Green Onions, Lemon Juice, Mint, Salt, Black Pepper",,130
sargent,Dinner,670aba3a2b7b7acd38b62118,Pure Eats,66e97bac351d530685467364,Sliced Strawberries,4403,4403.0,,,6,3/4 cup,,Strawberries,,35
sargent,Dinner,670aba3a2b7b7acd38b620d7,Flame,66e97bac351d530685467367,Sloppy Tom Sandwich,1474,1474.14,"Cooked ground turkey with tomato sauce, mustard, and onion on a bun.",,1,1 sandwich,,"Turkey, Whole Wheat Hamburger Bun, Onions, Diced tomatoes (tomatoes, tomato puree, less than 2% of: salt, citric acid, calcium chloride), Ketchup, Green Bell Peppers, Yellow Mustard, Water, Cornstarch, Sweet Chili Sauce, Salt, Garlic, Black Pepper",,310
sargent,Dinner,670aba3a2b7b7acd38b620be,Flame,66e97bac351d530685467367,Lentil Sloppy Joe,154481,154481.0,,,2,1 serving(s),,"Water, Lentils, Whole Wheat Hamburger Bun, Ketchup, Red Bell Peppers, Onions, Vegetable Base, Tomato paste (tomato paste, salt, citric acid), Canola Oil, Garlic, Brown Sugar (sugar, cane syrups), Worcestershire Sauce with Anchovies, Dijon Mustard, Chili Powder, Black Pepper",,540
sargent,Dinner,670aba3a2b7b7acd38b62165,Flame,66e97bac351d530685467367,Shoestring French Fries,8414,8414.65,,,3,1/2 cup,,French Fries,,80
sargent,Dinner,670aba3a2b7b7acd38b6218d,Flame,66e97bac351d530685467367,Grilled Vegetables,5294,5294.16,"Grilled mushrooms, peppers, squash and asparagus",,4,1/2 cup,,"Zucchini, Mushrooms, Red Bell Peppers, Squash, Asparagus, Salt, Black Pepper, Canola Oil",,25
